population,Season,MMWR Startdate,MMWR Week,Age Group,Count of Hospitalizations,Pathogen,geo
3065147,2021-2022,7/10/2022,202228,65+,1,Influenza,7-co
3065147,2021-2022,7/17/2022,202229,0-4,0,Influenza,7-co
3065147,2021-2022,7/17/2022,202229,5-17,1,Influenza,7-co
3065147,2021-2022,7/17/2022,202229,18-49,0,Influenza,7-co
3065147,2021-2022,7/17/2022,202229,50-64,0,Influenza,7-co
3065147,2021-2022,7/17/2022,202229,65+,1,Influenza,7-co
3065147,2021-2022,7/24/2022,202230,0-4,1,Influenza,7-co
3065147,2021-2022,7/24/2022,202230,5-17,0,Influenza,7-co
3065147,2021-2022,7/24/2022,202230,18-49,0,Influenza,7-co
3065147,2021-2022,7/24/2022,202230,50-64,0,Influenza,7-co
3065147,2021-2022,7/24/2022,202230,65+,1,Influenza,7-co
3065147,2021-2022,7/31/2022,202231,0-4,0,Influenza,7-co
3065147,2021-2022,7/31/2022,202231,5-17,0,Influenza,7-co
3065147,2021-2022,7/31/2022,202231,18-49,0,Influenza,7-co
3065147,2021-2022,7/31/2022,202231,50-64,0,Influenza,7-co
3065147,2021-2022,7/31/2022,202231,65+,0,Influenza,7-co
3065147,2021-2022,8/7/2022,202232,0-4,0,Influenza,7-co
3065147,2021-2022,8/7/2022,202232,5-17,0,Influenza,7-co
3065147,2021-2022,8/7/2022,202232,18-49,2,Influenza,7-co
3065147,2021-2022,8/7/2022,202232,50-64,1,Influenza,7-co
3065147,2021-2022,8/7/2022,202232,65+,0,Influenza,7-co
3065147,2021-2022,8/14/2022,202233,0-4,0,Influenza,7-co
3065147,2021-2022,8/14/2022,202233,5-17,0,Influenza,7-co
3065147,2021-2022,8/14/2022,202233,18-49,0,Influenza,7-co
3065147,2021-2022,8/14/2022,202233,50-64,0,Influenza,7-co
3065147,2021-2022,8/14/2022,202233,65+,0,Influenza,7-co
3065147,2021-2022,8/21/2022,202234,0-4,0,Influenza,7-co
3065147,2021-2022,8/21/2022,202234,5-17,0,Influenza,7-co
3065147,2021-2022,8/21/2022,202234,18-49,0,Influenza,7-co
3065147,2021-2022,8/21/2022,202234,50-64,0,Influenza,7-co
3065147,2021-2022,8/21/2022,202234,65+,0,Influenza,7-co
3065147,2021-2022,8/28/2022,202235,0-4,0,Influenza,7-co
3065147,2021-2022,8/28/2022,202235,5-17,0,Influenza,7-co
3065147,2021-2022,8/28/2022,202235,18-49,0,Influenza,7-co
3065147,2021-2022,8/28/2022,202235,50-64,0,Influenza,7-co
3065147,2021-2022,8/28/2022,202235,65+,0,Influenza,7-co
3065147,2021-2022,9/4/2022,202236,0-4,0,Influenza,7-co
3065147,2021-2022,9/4/2022,202236,5-17,0,Influenza,7-co
3065147,2021-2022,9/4/2022,202236,18-49,0,Influenza,7-co
3065147,2021-2022,9/4/2022,202236,50-64,0,Influenza,7-co
3065147,2021-2022,9/4/2022,202236,65+,1,Influenza,7-co
3065147,2021-2022,9/11/2022,202237,0-4,0,Influenza,7-co
3065147,2021-2022,9/11/2022,202237,5-17,0,Influenza,7-co
3065147,2021-2022,9/11/2022,202237,18-49,1,Influenza,7-co
3065147,2021-2022,9/11/2022,202237,50-64,0,Influenza,7-co
3065147,2021-2022,9/11/2022,202237,65+,0,Influenza,7-co
3065147,2021-2022,9/18/2022,202238,0-4,1,Influenza,7-co
3065147,2021-2022,9/18/2022,202238,5-17,0,Influenza,7-co
3065147,2021-2022,9/18/2022,202238,18-49,1,Influenza,7-co
3065147,2021-2022,9/18/2022,202238,50-64,0,Influenza,7-co
3065147,2021-2022,9/18/2022,202238,65+,0,Influenza,7-co
3065147,2021-2022,9/25/2022,202239,0-4,0,Influenza,7-co
3065147,2021-2022,9/25/2022,202239,5-17,0,Influenza,7-co
3065147,2021-2022,9/25/2022,202239,18-49,0,Influenza,7-co
3065147,2021-2022,9/25/2022,202239,50-64,1,Influenza,7-co
3065147,2021-2022,9/25/2022,202239,65+,1,Influenza,7-co
3065147,2022-2023,10/2/2022,202240,0-4,1,Influenza,7-co
3065147,2022-2023,10/2/2022,202240,5-17,2,Influenza,7-co
3065147,2022-2023,10/2/2022,202240,18-49,0,Influenza,7-co
3065147,2022-2023,10/2/2022,202240,50-64,1,Influenza,7-co
3065147,2022-2023,10/2/2022,202240,65+,0,Influenza,7-co
3065147,2022-2023,10/9/2022,202241,0-4,0,Influenza,7-co
3065147,2022-2023,10/9/2022,202241,5-17,0,Influenza,7-co
3065147,2022-2023,10/9/2022,202241,18-49,1,Influenza,7-co
3065147,2022-2023,10/9/2022,202241,50-64,0,Influenza,7-co
3065147,2022-2023,10/9/2022,202241,65+,3,Influenza,7-co
3065147,2022-2023,10/16/2022,202242,0-4,1,Influenza,7-co
3065147,2022-2023,10/16/2022,202242,5-17,5,Influenza,7-co
3065147,2022-2023,10/16/2022,202242,18-49,2,Influenza,7-co
3065147,2022-2023,10/16/2022,202242,50-64,0,Influenza,7-co
3065147,2022-2023,10/16/2022,202242,65+,6,Influenza,7-co
3065147,2022-2023,10/23/2022,202243,0-4,7,Influenza,7-co
3065147,2022-2023,10/23/2022,202243,5-17,7,Influenza,7-co
3065147,2022-2023,10/23/2022,202243,18-49,7,Influenza,7-co
3065147,2022-2023,10/23/2022,202243,50-64,7,Influenza,7-co
3065147,2022-2023,10/23/2022,202243,65+,8,Influenza,7-co
3065147,2022-2023,10/30/2022,202244,0-4,12,Influenza,7-co
3065147,2022-2023,10/30/2022,202244,5-17,24,Influenza,7-co
3065147,2022-2023,10/30/2022,202244,18-49,21,Influenza,7-co
3065147,2022-2023,10/30/2022,202244,50-64,16,Influenza,7-co
3065147,2022-2023,10/30/2022,202244,65+,23,Influenza,7-co
3065147,2022-2023,11/6/2022,202245,0-4,29,Influenza,7-co
3065147,2022-2023,11/6/2022,202245,5-17,38,Influenza,7-co
3065147,2022-2023,11/6/2022,202245,18-49,36,Influenza,7-co
3065147,2022-2023,11/6/2022,202245,50-64,28,Influenza,7-co
3065147,2022-2023,11/6/2022,202245,65+,90,Influenza,7-co
3065147,2022-2023,11/13/2022,202246,0-4,41,Influenza,7-co
3065147,2022-2023,11/13/2022,202246,5-17,33,Influenza,7-co
3065147,2022-2023,11/13/2022,202246,18-49,43,Influenza,7-co
3065147,2022-2023,11/13/2022,202246,50-64,38,Influenza,7-co
3065147,2022-2023,11/13/2022,202246,65+,89,Influenza,7-co
3065147,2022-2023,11/20/2022,202247,0-4,50,Influenza,7-co
3065147,2022-2023,11/20/2022,202247,5-17,36,Influenza,7-co
3065147,2022-2023,11/20/2022,202247,18-49,69,Influenza,7-co
3065147,2022-2023,11/20/2022,202247,50-64,43,Influenza,7-co
3065147,2022-2023,11/20/2022,202247,65+,171,Influenza,7-co
3065147,2022-2023,11/27/2022,202248,0-4,35,Influenza,7-co
3065147,2022-2023,11/27/2022,202248,5-17,17,Influenza,7-co
3065147,2022-2023,11/27/2022,202248,18-49,40,Influenza,7-co
3065147,2022-2023,11/27/2022,202248,50-64,58,Influenza,7-co
3065147,2022-2023,11/27/2022,202248,65+,157,Influenza,7-co
3065147,2022-2023,12/4/2022,202249,0-4,13,Influenza,7-co
3065147,2022-2023,12/4/2022,202249,5-17,14,Influenza,7-co
3065147,2022-2023,12/4/2022,202249,18-49,39,Influenza,7-co
3065147,2022-2023,12/4/2022,202249,50-64,39,Influenza,7-co
3065147,2022-2023,12/4/2022,202249,65+,101,Influenza,7-co
3065147,2022-2023,12/11/2022,202250,0-4,12,Influenza,7-co
3065147,2022-2023,12/11/2022,202250,5-17,7,Influenza,7-co
3065147,2022-2023,12/11/2022,202250,18-49,20,Influenza,7-co
3065147,2022-2023,12/11/2022,202250,50-64,21,Influenza,7-co
3065147,2022-2023,12/11/2022,202250,65+,66,Influenza,7-co
3065147,2022-2023,12/18/2022,202251,0-4,4,Influenza,7-co
3065147,2022-2023,12/18/2022,202251,5-17,6,Influenza,7-co
3065147,2022-2023,12/18/2022,202251,18-49,14,Influenza,7-co
3065147,2022-2023,12/18/2022,202251,50-64,14,Influenza,7-co
3065147,2022-2023,12/18/2022,202251,65+,38,Influenza,7-co
3065147,2022-2023,12/25/2022,202252,0-4,5,Influenza,7-co
3065147,2022-2023,12/25/2022,202252,5-17,2,Influenza,7-co
3065147,2022-2023,12/25/2022,202252,18-49,12,Influenza,7-co
3065147,2022-2023,12/25/2022,202252,50-64,10,Influenza,7-co
3065147,2022-2023,12/25/2022,202252,65+,41,Influenza,7-co
3065147,2022-2023,1/1/2023,202301,0-4,1,Influenza,7-co
3065147,2022-2023,1/1/2023,202301,5-17,0,Influenza,7-co
3065147,2022-2023,1/1/2023,202301,18-49,2,Influenza,7-co
3065147,2022-2023,1/1/2023,202301,50-64,5,Influenza,7-co
3065147,2022-2023,1/1/2023,202301,65+,20,Influenza,7-co
3065147,2022-2023,1/8/2023,202302,0-4,0,Influenza,7-co
3065147,2022-2023,1/8/2023,202302,5-17,3,Influenza,7-co
3065147,2022-2023,1/8/2023,202302,18-49,3,Influenza,7-co
3065147,2022-2023,1/8/2023,202302,50-64,0,Influenza,7-co
3065147,2022-2023,1/8/2023,202302,65+,12,Influenza,7-co
3065147,2022-2023,1/15/2023,202303,0-4,1,Influenza,7-co
3065147,2022-2023,1/15/2023,202303,5-17,1,Influenza,7-co
3065147,2022-2023,1/15/2023,202303,18-49,1,Influenza,7-co
3065147,2022-2023,1/15/2023,202303,50-64,4,Influenza,7-co
3065147,2022-2023,1/15/2023,202303,65+,8,Influenza,7-co
3065147,2022-2023,1/22/2023,202304,0-4,0,Influenza,7-co
3065147,2022-2023,1/22/2023,202304,5-17,0,Influenza,7-co
3065147,2022-2023,1/22/2023,202304,18-49,1,Influenza,7-co
3065147,2022-2023,1/22/2023,202304,50-64,3,Influenza,7-co
3065147,2022-2023,1/22/2023,202304,65+,3,Influenza,7-co
3065147,2022-2023,1/29/2023,202305,0-4,0,Influenza,7-co
3065147,2022-2023,1/29/2023,202305,5-17,0,Influenza,7-co
3065147,2022-2023,1/29/2023,202305,18-49,0,Influenza,7-co
3065147,2022-2023,1/29/2023,202305,50-64,0,Influenza,7-co
3065147,2022-2023,1/29/2023,202305,65+,7,Influenza,7-co
3065147,2022-2023,2/5/2023,202306,0-4,0,Influenza,7-co
3065147,2022-2023,2/5/2023,202306,5-17,0,Influenza,7-co
3065147,2022-2023,2/5/2023,202306,18-49,0,Influenza,7-co
3065147,2022-2023,2/5/2023,202306,50-64,1,Influenza,7-co
3065147,2022-2023,2/5/2023,202306,65+,3,Influenza,7-co
3065147,2022-2023,2/12/2023,202307,0-4,2,Influenza,7-co
3065147,2022-2023,2/12/2023,202307,5-17,1,Influenza,7-co
3065147,2022-2023,2/12/2023,202307,18-49,3,Influenza,7-co
3065147,2022-2023,2/12/2023,202307,50-64,0,Influenza,7-co
3065147,2022-2023,2/12/2023,202307,65+,3,Influenza,7-co
3065147,2022-2023,2/19/2023,202308,0-4,2,Influenza,7-co
3065147,2022-2023,2/19/2023,202308,5-17,0,Influenza,7-co
3065147,2022-2023,2/19/2023,202308,18-49,0,Influenza,7-co
3065147,2022-2023,2/19/2023,202308,50-64,0,Influenza,7-co
3065147,2022-2023,2/19/2023,202308,65+,3,Influenza,7-co
3065147,2022-2023,2/26/2023,202309,0-4,2,Influenza,7-co
3065147,2022-2023,2/26/2023,202309,5-17,0,Influenza,7-co
3065147,2022-2023,2/26/2023,202309,18-49,0,Influenza,7-co
3065147,2022-2023,2/26/2023,202309,50-64,0,Influenza,7-co
3065147,2022-2023,2/26/2023,202309,65+,1,Influenza,7-co
3065147,2022-2023,3/5/2023,202310,0-4,2,Influenza,7-co
3065147,2022-2023,3/5/2023,202310,5-17,3,Influenza,7-co
3065147,2022-2023,3/5/2023,202310,18-49,2,Influenza,7-co
3065147,2022-2023,3/5/2023,202310,50-64,1,Influenza,7-co
3065147,2022-2023,3/5/2023,202310,65+,0,Influenza,7-co
3065147,2022-2023,3/12/2023,202311,0-4,0,Influenza,7-co
3065147,2022-2023,3/12/2023,202311,5-17,1,Influenza,7-co
3065147,2022-2023,3/12/2023,202311,18-49,2,Influenza,7-co
3065147,2022-2023,3/12/2023,202311,50-64,0,Influenza,7-co
3065147,2022-2023,3/12/2023,202311,65+,3,Influenza,7-co
3065147,2022-2023,3/19/2023,202312,0-4,0,Influenza,7-co
3065147,2022-2023,3/19/2023,202312,5-17,1,Influenza,7-co
3065147,2022-2023,3/19/2023,202312,18-49,0,Influenza,7-co
3065147,2022-2023,3/19/2023,202312,50-64,3,Influenza,7-co
3065147,2022-2023,3/19/2023,202312,65+,2,Influenza,7-co
3065147,2022-2023,3/26/2023,202313,0-4,2,Influenza,7-co
3065147,2022-2023,3/26/2023,202313,5-17,2,Influenza,7-co
3065147,2022-2023,3/26/2023,202313,18-49,7,Influenza,7-co
3065147,2022-2023,3/26/2023,202313,50-64,2,Influenza,7-co
3065147,2022-2023,3/26/2023,202313,65+,5,Influenza,7-co
3065147,2022-2023,4/2/2023,202314,0-4,0,Influenza,7-co
3065147,2022-2023,4/2/2023,202314,5-17,1,Influenza,7-co
3065147,2022-2023,4/2/2023,202314,18-49,2,Influenza,7-co
3065147,2022-2023,4/2/2023,202314,50-64,6,Influenza,7-co
3065147,2022-2023,4/2/2023,202314,65+,3,Influenza,7-co
3065147,2022-2023,4/9/2023,202315,0-4,1,Influenza,7-co
3065147,2022-2023,4/9/2023,202315,5-17,1,Influenza,7-co
3065147,2022-2023,4/9/2023,202315,18-49,2,Influenza,7-co
3065147,2022-2023,4/9/2023,202315,50-64,4,Influenza,7-co
3065147,2022-2023,4/9/2023,202315,65+,7,Influenza,7-co
3065147,2022-2023,4/16/2023,202316,0-4,1,Influenza,7-co
3065147,2022-2023,4/16/2023,202316,5-17,1,Influenza,7-co
3065147,2022-2023,4/16/2023,202316,18-49,2,Influenza,7-co
3065147,2022-2023,4/16/2023,202316,50-64,3,Influenza,7-co
3065147,2022-2023,4/16/2023,202316,65+,1,Influenza,7-co
3065147,2022-2023,4/23/2023,202317,0-4,0,Influenza,7-co
3065147,2022-2023,4/23/2023,202317,5-17,2,Influenza,7-co
3065147,2022-2023,4/23/2023,202317,18-49,2,Influenza,7-co
3065147,2022-2023,4/23/2023,202317,50-64,2,Influenza,7-co
3065147,2022-2023,4/23/2023,202317,65+,4,Influenza,7-co
3065147,2022-2023,4/30/2023,202318,0-4,2,Influenza,7-co
3065147,2022-2023,4/30/2023,202318,5-17,0,Influenza,7-co
3065147,2022-2023,4/30/2023,202318,18-49,6,Influenza,7-co
3065147,2022-2023,4/30/2023,202318,50-64,8,Influenza,7-co
3065147,2022-2023,4/30/2023,202318,65+,2,Influenza,7-co
3065147,2022-2023,5/7/2023,202319,0-4,1,Influenza,7-co
3065147,2022-2023,5/7/2023,202319,5-17,1,Influenza,7-co
3065147,2022-2023,5/7/2023,202319,18-49,4,Influenza,7-co
3065147,2022-2023,5/7/2023,202319,50-64,4,Influenza,7-co
3065147,2022-2023,5/7/2023,202319,65+,6,Influenza,7-co
3065147,2022-2023,5/14/2023,202320,0-4,1,Influenza,7-co
3065147,2022-2023,5/14/2023,202320,5-17,1,Influenza,7-co
3065147,2022-2023,5/14/2023,202320,18-49,1,Influenza,7-co
3065147,2022-2023,5/14/2023,202320,50-64,1,Influenza,7-co
3065147,2022-2023,5/14/2023,202320,65+,6,Influenza,7-co
3065147,2022-2023,5/21/2023,202321,0-4,0,Influenza,7-co
3065147,2022-2023,5/21/2023,202321,5-17,0,Influenza,7-co
3065147,2022-2023,5/21/2023,202321,18-49,1,Influenza,7-co
3065147,2022-2023,5/21/2023,202321,50-64,0,Influenza,7-co
3065147,2022-2023,5/21/2023,202321,65+,1,Influenza,7-co
3065147,2022-2023,5/28/2023,202322,0-4,0,Influenza,7-co
3065147,2022-2023,5/28/2023,202322,5-17,0,Influenza,7-co
3065147,2022-2023,5/28/2023,202322,18-49,0,Influenza,7-co
3065147,2022-2023,5/28/2023,202322,50-64,0,Influenza,7-co
3065147,2022-2023,5/28/2023,202322,65+,3,Influenza,7-co
3065147,2022-2023,6/4/2023,202323,0-4,1,Influenza,7-co
3065147,2022-2023,6/4/2023,202323,5-17,0,Influenza,7-co
3065147,2022-2023,6/4/2023,202323,18-49,0,Influenza,7-co
3065147,2022-2023,6/4/2023,202323,50-64,0,Influenza,7-co
3065147,2022-2023,6/4/2023,202323,65+,1,Influenza,7-co
3065147,2022-2023,6/11/2023,202324,0-4,0,Influenza,7-co
3065147,2022-2023,6/11/2023,202324,5-17,0,Influenza,7-co
3065147,2022-2023,6/11/2023,202324,18-49,0,Influenza,7-co
3065147,2022-2023,6/11/2023,202324,50-64,0,Influenza,7-co
3065147,2022-2023,6/11/2023,202324,65+,1,Influenza,7-co
3065147,2022-2023,6/18/2023,202325,0-4,1,Influenza,7-co
3065147,2022-2023,6/18/2023,202325,5-17,0,Influenza,7-co
3065147,2022-2023,6/18/2023,202325,18-49,0,Influenza,7-co
3065147,2022-2023,6/18/2023,202325,50-64,1,Influenza,7-co
3065147,2022-2023,6/18/2023,202325,65+,0,Influenza,7-co
3065147,2022-2023,6/25/2023,202326,0-4,0,Influenza,7-co
3065147,2022-2023,6/25/2023,202326,5-17,0,Influenza,7-co
3065147,2022-2023,6/25/2023,202326,18-49,0,Influenza,7-co
3065147,2022-2023,6/25/2023,202326,50-64,0,Influenza,7-co
3065147,2022-2023,6/25/2023,202326,65+,0,Influenza,7-co
3065147,2022-2023,7/2/2023,202327,0-4,0,Influenza,7-co
3065147,2022-2023,7/2/2023,202327,5-17,0,Influenza,7-co
3065147,2022-2023,7/2/2023,202327,18-49,0,Influenza,7-co
3065147,2022-2023,7/2/2023,202327,50-64,0,Influenza,7-co
3065147,2022-2023,7/2/2023,202327,65+,1,Influenza,7-co
3065147,2022-2023,7/9/2023,202328,0-4,0,Influenza,7-co
3065147,2022-2023,7/9/2023,202328,5-17,0,Influenza,7-co
3065147,2022-2023,7/9/2023,202328,18-49,0,Influenza,7-co
3065147,2022-2023,7/9/2023,202328,50-64,0,Influenza,7-co
3065147,2022-2023,7/9/2023,202328,65+,0,Influenza,7-co
3065147,2022-2023,7/16/2023,202329,0-4,0,Influenza,7-co
3065147,2022-2023,7/16/2023,202329,5-17,0,Influenza,7-co
3065147,2022-2023,7/16/2023,202329,18-49,0,Influenza,7-co
3065147,2022-2023,7/16/2023,202329,50-64,0,Influenza,7-co
3065147,2022-2023,7/16/2023,202329,65+,0,Influenza,7-co
3065147,2022-2023,7/23/2023,202330,0-4,0,Influenza,7-co
3065147,2022-2023,7/23/2023,202330,5-17,0,Influenza,7-co
3065147,2022-2023,7/23/2023,202330,18-49,0,Influenza,7-co
3065147,2022-2023,7/23/2023,202330,50-64,0,Influenza,7-co
3065147,2022-2023,7/23/2023,202330,65+,1,Influenza,7-co
3065147,2022-2023,7/30/2023,202331,0-4,0,Influenza,7-co
3065147,2022-2023,7/30/2023,202331,5-17,0,Influenza,7-co
3065147,2022-2023,7/30/2023,202331,18-49,0,Influenza,7-co
3065147,2022-2023,7/30/2023,202331,50-64,0,Influenza,7-co
3065147,2022-2023,7/30/2023,202331,65+,0,Influenza,7-co
3065147,2022-2023,8/6/2023,202332,0-4,0,Influenza,7-co
3065147,2022-2023,8/6/2023,202332,5-17,0,Influenza,7-co
3065147,2022-2023,8/6/2023,202332,18-49,1,Influenza,7-co
3065147,2022-2023,8/6/2023,202332,50-64,0,Influenza,7-co
3065147,2022-2023,8/6/2023,202332,65+,0,Influenza,7-co
3065147,2022-2023,8/13/2023,202333,0-4,0,Influenza,7-co
3065147,2022-2023,8/13/2023,202333,5-17,0,Influenza,7-co
3065147,2022-2023,8/13/2023,202333,18-49,0,Influenza,7-co
3065147,2022-2023,8/13/2023,202333,50-64,0,Influenza,7-co
3065147,2022-2023,8/13/2023,202333,65+,1,Influenza,7-co
3065147,2022-2023,8/20/2023,202334,0-4,0,Influenza,7-co
3065147,2022-2023,8/20/2023,202334,5-17,0,Influenza,7-co
3065147,2022-2023,8/20/2023,202334,18-49,0,Influenza,7-co
3065147,2022-2023,8/20/2023,202334,50-64,0,Influenza,7-co
3065147,2022-2023,8/20/2023,202334,65+,0,Influenza,7-co
3065147,2022-2023,8/27/2023,202335,0-4,0,Influenza,7-co
3065147,2022-2023,8/27/2023,202335,5-17,0,Influenza,7-co
3065147,2022-2023,8/27/2023,202335,18-49,0,Influenza,7-co
3065147,2022-2023,8/27/2023,202335,50-64,0,Influenza,7-co
3065147,2022-2023,8/27/2023,202335,65+,0,Influenza,7-co
3065147,2022-2023,9/3/2023,202336,0-4,0,Influenza,7-co
3065147,2022-2023,9/3/2023,202336,5-17,0,Influenza,7-co
3065147,2022-2023,9/3/2023,202336,18-49,0,Influenza,7-co
3065147,2022-2023,9/3/2023,202336,50-64,0,Influenza,7-co
3065147,2022-2023,9/3/2023,202336,65+,1,Influenza,7-co
3065147,2022-2023,9/10/2023,202337,0-4,0,Influenza,7-co
3065147,2022-2023,9/10/2023,202337,5-17,0,Influenza,7-co
3065147,2022-2023,9/10/2023,202337,18-49,0,Influenza,7-co
3065147,2022-2023,9/10/2023,202337,50-64,1,Influenza,7-co
3065147,2022-2023,9/10/2023,202337,65+,1,Influenza,7-co
3065147,2022-2023,9/17/2023,202338,0-4,0,Influenza,7-co
3065147,2022-2023,9/17/2023,202338,5-17,0,Influenza,7-co
3065147,2022-2023,9/17/2023,202338,18-49,1,Influenza,7-co
3065147,2022-2023,9/17/2023,202338,50-64,0,Influenza,7-co
3065147,2022-2023,9/17/2023,202338,65+,0,Influenza,7-co
3065147,2022-2023,9/24/2023,202339,0-4,0,Influenza,7-co
3065147,2022-2023,9/24/2023,202339,5-17,0,Influenza,7-co
3065147,2022-2023,9/24/2023,202339,18-49,0,Influenza,7-co
3065147,2022-2023,9/24/2023,202339,50-64,1,Influenza,7-co
3065147,2022-2023,9/24/2023,202339,65+,5,Influenza,7-co
3065147,2023-2024,10/1/2023,202340,0-4,0,Influenza,7-co
3065147,2023-2024,10/1/2023,202340,5-17,0,Influenza,7-co
3065147,2023-2024,10/1/2023,202340,18-49,0,Influenza,7-co
3065147,2023-2024,10/1/2023,202340,50-64,1,Influenza,7-co
3065147,2023-2024,10/1/2023,202340,65+,1,Influenza,7-co
2498231,2023-2024,10/1/2023,202340,0-4,0,Influenza,80-co
2498231,2023-2024,10/1/2023,202340,5-17,0,Influenza,80-co
2498231,2023-2024,10/1/2023,202340,18-49,0,Influenza,80-co
2498231,2023-2024,10/1/2023,202340,50-64,0,Influenza,80-co
2498231,2023-2024,10/1/2023,202340,65+,1,Influenza,80-co
5563378,2023-2024,10/1/2023,202340,0-4,0,Influenza,statewide
5563378,2023-2024,10/1/2023,202340,5-17,0,Influenza,statewide
5563378,2023-2024,10/1/2023,202340,18-49,0,Influenza,statewide
5563378,2023-2024,10/1/2023,202340,50-64,1,Influenza,statewide
5563378,2023-2024,10/1/2023,202340,65+,2,Influenza,statewide
3065147,2023-2024,10/8/2023,202341,0-4,0,Influenza,7-co
3065147,2023-2024,10/8/2023,202341,5-17,1,Influenza,7-co
3065147,2023-2024,10/8/2023,202341,18-49,0,Influenza,7-co
3065147,2023-2024,10/8/2023,202341,50-64,1,Influenza,7-co
3065147,2023-2024,10/8/2023,202341,65+,1,Influenza,7-co
2498231,2023-2024,10/8/2023,202341,0-4,0,Influenza,80-co
2498231,2023-2024,10/8/2023,202341,5-17,0,Influenza,80-co
2498231,2023-2024,10/8/2023,202341,18-49,0,Influenza,80-co
2498231,2023-2024,10/8/2023,202341,50-64,0,Influenza,80-co
2498231,2023-2024,10/8/2023,202341,65+,1,Influenza,80-co
5563378,2023-2024,10/8/2023,202341,0-4,0,Influenza,statewide
5563378,2023-2024,10/8/2023,202341,5-17,1,Influenza,statewide
5563378,2023-2024,10/8/2023,202341,18-49,0,Influenza,statewide
5563378,2023-2024,10/8/2023,202341,50-64,1,Influenza,statewide
5563378,2023-2024,10/8/2023,202341,65+,2,Influenza,statewide
3065147,2023-2024,10/15/2023,202342,0-4,0,Influenza,7-co
3065147,2023-2024,10/15/2023,202342,5-17,0,Influenza,7-co
3065147,2023-2024,10/15/2023,202342,18-49,0,Influenza,7-co
3065147,2023-2024,10/15/2023,202342,50-64,0,Influenza,7-co
3065147,2023-2024,10/15/2023,202342,65+,1,Influenza,7-co
2498231,2023-2024,10/15/2023,202342,0-4,0,Influenza,80-co
2498231,2023-2024,10/15/2023,202342,5-17,0,Influenza,80-co
2498231,2023-2024,10/15/2023,202342,18-49,0,Influenza,80-co
2498231,2023-2024,10/15/2023,202342,50-64,0,Influenza,80-co
2498231,2023-2024,10/15/2023,202342,65+,1,Influenza,80-co
5563378,2023-2024,10/15/2023,202342,0-4,0,Influenza,statewide
5563378,2023-2024,10/15/2023,202342,5-17,0,Influenza,statewide
5563378,2023-2024,10/15/2023,202342,18-49,0,Influenza,statewide
5563378,2023-2024,10/15/2023,202342,50-64,0,Influenza,statewide
5563378,2023-2024,10/15/2023,202342,65+,2,Influenza,statewide
3065147,2023-2024,10/22/2023,202343,0-4,0,Influenza,7-co
3065147,2023-2024,10/22/2023,202343,5-17,0,Influenza,7-co
3065147,2023-2024,10/22/2023,202343,18-49,0,Influenza,7-co
3065147,2023-2024,10/22/2023,202343,50-64,0,Influenza,7-co
3065147,2023-2024,10/22/2023,202343,65+,1,Influenza,7-co
2498231,2023-2024,10/22/2023,202343,0-4,0,Influenza,80-co
2498231,2023-2024,10/22/2023,202343,5-17,0,Influenza,80-co
2498231,2023-2024,10/22/2023,202343,18-49,0,Influenza,80-co
2498231,2023-2024,10/22/2023,202343,50-64,0,Influenza,80-co
2498231,2023-2024,10/22/2023,202343,65+,2,Influenza,80-co
5563378,2023-2024,10/22/2023,202343,0-4,0,Influenza,statewide
5563378,2023-2024,10/22/2023,202343,5-17,0,Influenza,statewide
5563378,2023-2024,10/22/2023,202343,18-49,0,Influenza,statewide
